pot,date,n_lesions,size_lesions,genotype_id,type,rep,row,column,fgcc
2322,2021-07-28,0,0,VVL158,Vavilov,3,97,18,0.14688626652139836
2323,2021-07-28,0,0,FLP344,FLIP,3,97,19,0.2497192397416061
2324,2021-07-28,0,0,VVL038,Vavilov,3,97,20,0.04815720536135413
2345,2021-07-28,0,0,FLP222,FLIP,3,98,17,0.3402172908374805
2346,2021-07-28,0,0,VVL220,Vavilov,3,98,18,0.0157167576476804
2347,2021-07-28,1,3.643490886993456e-4,FLP196,FLIP,3,98,19,0.36689437536738945
2348,2021-07-28,0,0,FLP058,FLIP,3,98,20,0.3306679942519668
2369,2021-07-28,0,0,WLD085,Wild cicer,3,99,17,0.0471833957199594
2370,2021-07-28,0,0,FLP151,FLIP,3,99,18,0.4311558748663668
2371,2021-07-28,0,0,INT042,Introgression,3,99,19,0.1892436736443777
2372,2021-07-28,1,4.968396664081986e-4,FLP491,FLIP,3,99,20,0.3493724263776678
2393,2021-07-28,0,0,FLP416,FLIP,3,100,17,0.31172839041014666
2394,2021-07-28,1,3.444755020430177e-4,FLP466,FLIP,3,100,18,0.3876259214404836
2395,2021-07-28,1,2.9810379984491917e-4,FLP435,FLIP,3,100,19,0.4613472860272955
2396,2021-07-28,0,0,FLP581,FLIP,3,100,20,0.26789039515892427
2325,2021-07-28,0,0,FLP492,FLIP,3,97,21,0.248185655170294
2326,2021-07-28,0,0,FLP374,FLIP,3,97,22,0.340482273052826
2327,2021-07-28,0,0,VVL183,Vavilov,3,97,23,0.2667377225221713
2328,2021-07-28,0,0,FLP226,FLIP,3,97,24,0.34604689957508167
2349,2021-07-28,0,0,FLP600,FLIP,3,98,21,0.28799260847057284
2350,2021-07-28,0,0,FLP127,FLIP,3,98,22,0.3446988025545114
2351,2021-07-28,0,0,FLP095,FLIP,3,98,23,0.36070704063907183
2352,2021-07-28,0,0,FLP159,FLIP,3,98,24,0.26175274459598397
2373,2021-07-28,0,0,FLP340,FLIP,3,99,21,0.32640840514028774
2374,2021-07-28,0,0,VVL108,Vavilov,3,99,22,0.1860804484486907
2375,2021-07-28,0,0,FLP406,FLIP,3,99,23,0.42371649917054166
2376,2021-07-28,0,0,VVL008,Vavilov,3,99,24,0.34452987639222865
2397,2021-07-28,0,0,FLP553,FLIP,3,100,21,0.2734152743488781
2398,2021-07-28,0,0,FLP376,FLIP,3,100,22,0.3993878195241322
2399,2021-07-28,0,0,VVL099,Vavilov,3,100,23,0.10581402314284472
2400,2021-07-28,0,0,FLP200,FLIP,3,100,24,0.3744794912816546
2401,2021-07-28,0,0,INT048,Introgression,3,101,1,0.09966643574682894
2402,2021-07-28,0,0,FLP108,FLIP,3,101,2,0.28424973467881753
2403,2021-07-28,0,0,FLP134,FLIP,3,101,3,0.2174742164117497
2404,2021-07-28,1,1.3911539409942425e-4,FLP563,FLIP,3,101,4,0.24469782676080873
2425,2021-07-28,0,0,FLP281,FLIP,3,102,1,0.24891766854018593
2426,2021-07-28,0,0,VVL046,Vavilov,3,102,2,0.36248573375957854
2427,2021-07-28,0,0,VVL184,Vavilov,3,102,3,0.28343160208893825
2428,2021-07-28,0,0,FLP437,FLIP,3,102,4,0.4034486719743022
2449,2021-07-28,0,0,FLP311,FLIP,3,103,1,0.1911780438163999
2450,2021-07-28,0,0,FLP398,FLIP,3,103,2,0.31828338796225614
2451,2021-07-28,0,0,INT039,Introgression,3,103,3,0.19779597464465395
2452,2021-07-28,0,0,FLP124,FLIP,3,103,4,0.3802627281315703
2473,2021-07-28,0,0,FLP163,FLIP,3,104,1,0.37617537745986585
2474,2021-07-28,0,0,FLP198,FLIP,3,104,2,0.3679609287841551
2475,2021-07-28,0,0,FLP459,FLIP,3,104,3,0.26170306043060665
2476,2021-07-28,0,0,FLP478,FLIP,3,104,4,0.3957145035639052
2405,2021-07-28,0,0,FLP302,FLIP,3,101,5,0.36429423737931166
2406,2021-07-28,0,0,VVL161,Vavilov,3,101,6,0.20483125246207717
2407,2021-07-28,0,0,VVL029,Vavilov,3,101,7,0.29035426246483964
2408,2021-07-28,1,4.173453197828868e-4,FLP602,FLIP,3,101,8,0.24205462916273732
2429,2021-07-28,0,0,FLP177,FLIP,3,102,5,0.2405210445914252
2430,2021-07-28,0,0,VVL166,Vavilov,3,102,6,0.2631505257819315
2431,2021-07-28,0,0,FLP195,FLIP,3,102,7,0.3032456472413986
2432,2021-07-28,0,0,FLP348,FLIP,3,102,8,0.391660275669119
2453,2021-07-28,0,0,FLP254,FLIP,3,103,5,0.22501296043832936
2454,2021-07-28,0,0,VVL005,Vavilov,3,103,6,0.31714727671396226
2455,2021-07-28,0,0,FLP124,FLIP,3,103,7,0.2475198873542384
2456,2021-07-28,0,0,FLP316,FLIP,3,103,8,0.36638097232515754
2477,2021-07-28,0,0,FLP284,FLIP,3,104,5,0.3826343189589126
2478,2021-07-28,0,0,FLP069,FLIP,3,104,6,0.29536242633486975
2479,2021-07-28,0,0,INT037,Introgression,3,104,7,0.16643201718082137
2480,2021-07-28,0,0,FLP273,FLIP,3,104,8,0.3141463531251744
2409,2021-07-28,0,0,VVL031,Vavilov,3,101,9,0.1029455906617296
2410,2021-07-28,0,0,FLP097,FLIP,3,101,10,0.3517142067057837
2411,2021-07-28,0,0,VVL068,Vavilov,3,101,11,0.23594016454363972
2412,2021-07-28,0,0,FLP333,FLIP,3,101,12,0.37573815680454575
2433,2021-07-28,0,0,FLP387,FLIP,3,102,9,0.35267807951410296
2434,2021-07-28,0,0,FLP148,FLIP,3,102,10,0.32288082939850066
2435,2021-07-28,0,0,FLP591,FLIP,3,102,11,0.3209696451703212
2436,2021-07-28,0,0,FLP549,FLIP,3,102,12,0.31310629792994327
2457,2021-07-28,0,0,FLP300,FLIP,3,103,9,0.4237694956136108
2458,2021-07-28,0,0,VVL114,Vavilov,3,103,10,0.3309230396342368
2459,2021-07-28,0,0,FLP461,FLIP,3,103,11,0.34187674196108175
2460,2021-07-28,0,0,FLP172,FLIP,3,103,12,0.36944482919009
2481,2021-07-28,0,0,INT047,Introgression,3,104,9,0.07853741635071655
2482,2021-07-28,0,0,FLP262,FLIP,3,104,10,0.4401089614673531
2483,2021-07-28,0,0,FLP539,FLIP,3,104,11,0.34671597966882906
2484,2021-07-28,0,0,VVL109,Vavilov,3,104,12,0.3940550524403039
2413,2021-07-28,0,0,FLP448,FLIP,3,101,13,0.2915268087677435
2414,2021-07-28,0,0,FLP248,FLIP,3,101,14,0.3005892005325599
2415,2021-07-28,0,0,FLP604,FLIP,3,101,15,0.3772618045427824
2416,2021-07-28,0,0,FLP140,FLIP,3,101,16,0.3783780421249254
2437,2021-07-28,0,0,VVL168,Vavilov,3,102,13,0.13776425375812926
2438,2021-07-28,0,0,VVL079,Vavilov,3,102,14,0.1378073133681229
2439,2021-07-28,0,0,FLP584,FLIP,3,102,15,0.344102592569984
2440,2021-07-28,0,0,FLP250,FLIP,3,102,16,0.28200069812607254
2461,2021-07-28,0,0,FLP298,FLIP,3,103,13,0.2966475900792955
2462,2021-07-28,0,0,FLP375,FLIP,3,103,14,0.387490118055119
2463,2021-07-28,0,0,FLP098,FLIP,3,103,15,0.4102819008525245
2464,2021-07-28,0,0,FLP507,FLIP,3,103,16,0.4144089988565307
2485,2021-07-28,0,0,FLP110,FLIP,3,104,13,0.3339272755007165
2486,2021-07-28,0,0,FLP052,FLIP,3,104,14,0.2544856073401334
2487,2021-07-28,0,0,FLP051,FLIP,3,104,15,0.26925505356795365
2488,2021-07-28,0,0,FLP070,FLIP,3,104,16,0.3651090576914991
2417,2021-07-28,0,0,VVL006,Vavilov,3,101,17,0.14625693375995277
2418,2021-07-28,0,0,VVL042,Vavilov,3,101,18,0.22066393982897123
2419,2021-07-28,0,0,FLP099,FLIP,3,101,19,0.14425300575640235
2420,2021-07-28,0,0,INT044,Introgression,3,101,20,0.06701731453857063
2441,2021-07-28,0,0,VVL093,Vavilov,3,102,17,0.25199477451588564
2442,2021-07-28,0,0,VVL081,Vavilov,3,102,18,0.262537754408945
2443,2021-07-28,0,0,FLP307,FLIP,3,102,19,0.19978334125974528
2444,2021-07-28,0,0,FLP349,FLIP,3,102,20,0.3164318247325294
2465,2021-07-28,0,0,VVL209,Vavilov,3,103,17,0.2609412365614883
2466,2021-07-28,0,0,FLP240,FLIP,3,103,18,0.3789775643871446
2467,2021-07-28,0,0,FLP554,FLIP,3,103,19,0.33087335546885954
2468,2021-07-28,0,0,VVL054,Vavilov,3,103,20,0.19233402873084468
2489,2021-07-28,0,0,FLP354,FLIP,3,104,17,0.43244766316617617
2490,2021-07-28,0,0,FLP129,FLIP,3,104,18,0.33382128261457833
2491,2021-07-28,0,0,FLP543,FLIP,3,104,19,0.45721687574559744
2492,2021-07-28,0,0,VVL165,Vavilov,3,104,20,0.19018767278654605
2421,2021-07-28,0,0,FLP545,FLIP,3,101,21,0.2978002627160484
2422,2021-07-28,0,0,FLP467,FLIP,3,101,22,0.29104984078012164
2423,2021-07-28,0,0,FLP232,FLIP,3,101,23,0.2940010802035322
2424,2021-07-28,0,0,VVL136,Vavilov,3,101,24,0.1390162947256368
2445,2021-07-28,4,0.00198736133532327,FLP227,FLIP,3,102,21,0.29520343700566243
2446,2021-07-28,0,0,FLP537,FLIP,3,102,22,0.2859257471908779
2447,2021-07-28,0,0,FLP313,FLIP,3,102,23,0.20322479778154504
2448,2021-07-28,0,0,VVL080,Vavilov,3,102,24,0.3956780685092952
2469,2021-07-28,0,0,FLP423,FLIP,3,103,21,0.3752678133723074
2470,2021-07-28,0,0,FLP153,FLIP,3,103,22,0.3306249346419731
2471,2021-07-28,0,0,FLP245,FLIP,3,103,23,0.36044868297911
2472,2021-07-28,0,0,FLP585,FLIP,3,103,24,0.40455166044567786
2493,2021-07-28,1,2.1198492433416473e-4,FLP251,FLIP,3,104,21,0.40245498866675655
2494,2021-07-28,0,0,INT040,Introgression,3,104,22,0.19178087835631097
2495,2021-07-28,0,0,FLP045,FLIP,3,104,23,0.3083432426091078
2496,2021-07-28,4,0.00199729812865143,FLP355,FLIP,3,104,24,0.300185102654158
2497,2021-07-28,0,0,FLP119,FLIP,3,105,1,0.2672080659544096
2498,2021-07-28,0,0,VVL149,Vavilov,3,105,2,0.15439520004875165
2499,2021-07-28,0,0,FLP531,FLIP,3,105,3,0.2627563647366051
2500,2021-07-28,0,0,FLP439,FLIP,3,105,4,0.3298465493843957
2501,2021-07-28,0,0,VVL138,Vavilov,3,105,5,0.10153124808732296
2502,2021-07-28,0,0,FLP455,FLIP,3,105,6,0.29413357131120493
2503,2021-07-28,0,0,FLP369,FLIP,3,105,7,0.20994872149593727
2504,2021-07-28,0,0,FLP574,FLIP,3,105,8,0.34101554976120885
2505,2021-07-28,0,0,VVL016,Vavilov,3,105,9,0.2145594120429491
2506,2021-07-28,0,0,FLP465,FLIP,3,105,10,0.3719323497366459
2507,2021-07-28,0,0,VVL171,Vavilov,3,105,11,0.1517652515614475
2508,2021-07-28,0,0,VVL226,Vavilov,3,105,12,0.1570682081460495
2509,2021-07-28,0,0,VVL087,Vavilov,3,105,13,0.09107107513655904
2510,2021-07-28,0,0,FLP071,FLIP,3,105,14,0.2603185283554264
2511,2021-07-28,0,0,FLP305,FLIP,3,105,15,0.23040866079830224
2512,2021-07-28,0,0,FLP415,FLIP,3,105,16,0.3753969922022884
2513,2021-07-28,0,0,FLP228,FLIP,3,105,17,0.32334786055304715
2514,2021-07-28,0,0,FLP480,FLIP,3,105,18,0.35920989112236973
2515,2021-07-28,0,0,VVL018,Vavilov,3,105,19,0.17579913849328502
2516,2021-07-28,0,0,FLP046,FLIP,3,105,20,0.3724457527788778
2517,2021-07-28,0,0,FLP431,FLIP,3,105,21,0.26628725275608395
2518,2021-07-28,0,0,VVL130,Vavilov,3,105,22,0.13946345221403234
2519,2021-07-28,0,0,VVL071,Vavilov,3,105,23,0.3309362887450041
2520,2021-07-28,2,0.00148390022044172,VVL228,Vavilov,3,105,24,0.26990757227324197
289,2021-07-28,0,0,FLP128,FLIP,1,13,1,0.4223253425399778
290,2021-07-28,0,0,FLP238,FLIP,1,13,2,0.3088864561505661
291,2021-07-28,0,0,FLP239,FLIP,1,13,3,0.2148045205921437
292,2021-07-28,0,0,FLP240,FLIP,1,13,4,0.31773686214310604
313,2021-07-28,0,0,FLP252,FLIP,1,14,1,0.1981934479676722
314,2021-07-28,0,0,FLP253,FLIP,1,14,2,0.376519854339815
315,2021-07-28,0,0,FLP254,FLIP,1,14,3,0.22399277890924915
316,2021-07-28,0,0,VVL091,Vavilov,1,14,4,0.35161815065272095
337,2021-07-28,0,0,FLP267,FLIP,1,15,1,0.3286309434714982
338,2021-07-28,0,0,FLP268,FLIP,1,15,2,0.3781263090203472
339,2021-07-28,0,0,FLP269,FLIP,1,15,3,0.3409228059858379
340,2021-07-28,0,0,FLP270,FLIP,1,15,4,0.32206932136400507
361,2021-07-28,2,0.00168925794619996,VVL104,Vavilov,1,16,1,0.28795948569365465
362,2021-07-28,0,0,FLP283,FLIP,1,16,2,0.4372537780970053
363,2021-07-28,0,0,VVL105,Vavilov,1,16,3,0.25806617952498956
364,2021-07-28,0,0,FLP284,FLIP,1,16,4,0.4184168548636315
293,2021-07-28,0,0,FLP241,FLIP,1,13,5,0.3298829844390057
294,2021-07-28,0,0,FLP242,FLIP,1,13,6,0.3635854099532624
295,2021-07-28,0,0,VVL082,Vavilov,1,13,7,0.2435981505671249
296,2021-07-28,0,0,VVL083,Vavilov,1,13,8,0.2893307686580676
317,2021-07-28,1,5.564604263771823e-4,VVL092,Vavilov,1,14,5,0.37115065220137666
318,2021-07-28,0,0,FLP255,FLIP,1,14,6,0.40167991568687095
319,2021-07-28,0,0,VVL093,Vavilov,1,14,7,0.38408840886562107
320,2021-07-28,0,0,FLP256,FLIP,1,14,8,0.4260218444440475
341,2021-07-28,0,0,FLP271,FLIP,1,15,5,0.4846491595892411
342,2021-07-28,0,0,VVL100,Vavilov,1,15,6,0.1485655913111505
343,2021-07-28,0,0,FLP272,FLIP,1,15,7,0.27067602069774394
344,2021-07-28,0,0,VVL101,Vavilov,1,15,8,0.3188365383367899
365,2021-07-28,0,0,FLP285,FLIP,1,16,5,0.5079245349296521
366,2021-07-28,1,2.3185851099049264e-4,VVL106,Vavilov,1,16,6,0.28678362711305894
367,2021-07-28,0,0,FLP286,FLIP,1,16,7,0.44653809246717346
368,2021-07-28,0,0,FLP287,FLIP,1,16,8,0.4392179587682538
297,2021-07-28,0,0,VVL084,Vavilov,1,13,9,0.3433606423670166
298,2021-07-28,0,0,VVL085,Vavilov,1,13,10,0.21065754892198651
299,2021-07-28,0,0,FLP243,FLIP,1,13,11,0.3082769970552714
300,2021-07-28,0,0,FLP244,FLIP,1,13,12,0.3463350677342699
321,2021-07-28,0,0,VVL094,Vavilov,1,14,9,0.04037666506327168
322,2021-07-28,1,4.3059437755377206e-4,VVL095,Vavilov,1,14,10,0.47613660592126666
323,2021-07-28,0,0,VVL096,Vavilov,1,14,11,0.4600786836713289
324,2021-07-28,0,0,FLP257,FLIP,1,14,12,0.34454975005837957
345,2021-07-28,0,0,FLP273,FLIP,1,15,9,0.2516900449682383
346,2021-07-28,1,2.6829341986042726e-4,FLP274,FLIP,1,15,10,0.3424000818363891
347,2021-07-28,0,0,FLP275,FLIP,1,15,11,0.4101825325217699
348,2021-07-28,0,0,INT038,Introgression,1,15,12,0.2000549480304744
369,2021-07-28,0,0,FLP288,FLIP,1,16,9,0.08106137195188251
370,2021-07-28,0,0,FLP289,FLIP,1,16,10,0.16178820385689133
371,2021-07-28,0,0,FLP290,FLIP,1,16,11,0.34276112010479737
372,2021-07-28,0,0,FLP291,FLIP,1,16,12,0.4855699727875667
301,2021-07-28,8,0.00228877534600285,VVL086,Vavilov,1,13,13,0.44710449195247454
302,2021-07-28,3,6.690774174297075e-4,FLP245,FLIP,1,13,14,0.31180788507475027
303,2021-07-28,8,0.00203373065533602,FLP246,FLIP,1,13,15,0.3388393833176839
304,2021-07-28,14,0.00437550132883486,FLP247,FLIP,1,13,16,0.40162691924380184
325,2021-07-28,6,0.00135140418013542,FLP258,FLIP,1,14,13,0.32689862223867694
326,2021-07-28,10,0.00207016585171108,FLP259,FLIP,1,14,14,0.43190444962471786
327,2021-07-28,18,0.00496839941591678,VVL097,Vavilov,1,14,15,0.32289407850926793
328,2021-07-28,3,9.042481928629216e-4,VVL098,Vavilov,1,14,16,0.10391940030312434
349,2021-07-28,14,0.00363024219887202,FLP276,FLIP,1,15,13,0.35639776736201556
350,2021-07-28,15,0.00360043202424833,FLP277,FLIP,1,15,14,0.3821109790836052
351,2021-07-28,19,0.00588921118996218,Howzat,Cultivar,1,15,15,0.2156624005143248
352,2021-07-28,19,0.00484915699239127,FLP278,FLIP,1,15,16,0.3886063556372619
373,2021-07-28,13,0.00329570377766229,FLP292,FLIP,1,16,13,0.4459054474280361
374,2021-07-28,8,0.00174887595433414,FLP293,FLIP,1,16,14,0.3447021148322032
375,2021-07-28,3,5.829588704962429e-4,FLP294,FLIP,1,16,15,0.30802195167300134
376,2021-07-28,0,0,VVL107,Vavilov,1,16,16,0.1217228928966506
305,2021-07-28,0,0,FLP248,FLIP,1,13,17,0.4023456835029265
306,2021-07-28,0,0,FLP249,FLIP,1,13,18,0.28448159411724483
307,2021-07-28,0,0,FLP250,FLIP,1,13,19,0.3600677710445508
308,2021-07-28,0,0,VVL087,Vavilov,1,13,20,0.17518636712029853
329,2021-07-28,0,0,FLP260,FLIP,1,14,17,0.4261775214955631
330,2021-07-28,0,0,FLP261,FLIP,1,14,18,0.3226357208493061
331,2021-07-28,0,0,FLP262,FLIP,1,14,19,0.3464278115096408
332,2021-07-28,0,0,FLP263,FLIP,1,14,20,0.3695773202977627
353,2021-07-28,0,0,FLP279,FLIP,1,15,17,0.44294758344924184
354,2021-07-28,0,0,INT039,Introgression,1,15,18,0.23170376137580345
355,2021-07-28,0,0,FLP280,FLIP,1,15,19,0.30566360995642633
356,2021-07-28,0,0,VVL102,Vavilov,1,15,20,0.3591469578462252
377,2021-07-28,0,0,FLP069,FLIP,1,16,17,0.37973276370087927
378,2021-07-28,0,0,FLP295,FLIP,1,16,18,0.19965747470745612
379,2021-07-28,1,6.889536737765154e-4,FLP296,FLIP,1,16,19,0.3349507693074885
380,2021-07-28,0,0,FLP297,FLIP,1,16,20,0.356974103680392
309,2021-07-28,0,0,VVL088,Vavilov,1,13,21,0.3059584026709982
310,2021-07-28,0,0,VVL089,Vavilov,1,13,22,0.18815724656146113
311,2021-07-28,0,0,FLP251,FLIP,1,13,23,0.3785072209549063
312,2021-07-28,0,0,VVL090,Vavilov,1,13,24,0.07829230780152197
333,2021-07-28,0,0,FLP264,FLIP,1,14,21,0.05721628484847867
334,2021-07-28,0,0,FLP265,FLIP,1,14,22,0.3942604136571967
335,2021-07-28,0,0,FLP266,FLIP,1,14,23,0.3905407258092842
336,2021-07-28,0,0,VVL099,Vavilov,1,14,24,0.12665487437976886
357,2021-07-28,0,0,VVL103,Vavilov,1,15,21,0.404677526997967
358,2021-07-28,0,0,FLP281,FLIP,1,15,22,0.26473710679631274
359,2021-07-28,0,0,FLP282,FLIP,1,15,23,0.35226404480262563
360,2021-07-28,0,0,INT040,Introgression,1,15,24,0.26073256306690373
381,2021-07-28,0,0,FLP298,FLIP,1,16,21,0.3466132990603827
382,2021-07-28,0,0,VVL108,Vavilov,1,16,22,0.2420513168850455
383,2021-07-28,0,0,VVL109,Vavilov,1,16,23,0.3735818640271717
384,2021-07-28,0,0,VVL110,Vavilov,1,16,24,0.16163915136075946
385,2021-07-28,5,0.0015236416436518,FLP299,FLIP,1,17,1,0.18700126164701633
386,2021-07-28,0,0,FLP300,FLIP,1,17,2,0.33741179163250995
387,2021-07-28,0,0,FLP301,FLIP,1,17,3,0.38883490279799743
388,2021-07-28,0,0,FLP302,FLIP,1,17,4,0.37870595761641546
409,2021-07-28,0,0,FLP319,FLIP,1,18,1,0.4480716770384856
410,2021-07-28,1,1.8548680879239412e-4,FLP320,FLIP,1,18,2,0.3474314316502619
411,2021-07-28,1,3.279141798294111e-4,VVL114,Vavilov,1,18,3,0.2641342722564017
412,2021-07-28,0,0,VVL115,Vavilov,1,18,4,0.208143530153896
433,2021-07-28,0,0,FLP335,FLIP,1,19,1,0.4484194661961266
434,2021-07-28,0,0,FLP336,FLIP,1,19,2,0.3363916101034297
435,2021-07-28,0,0,FLP337,FLIP,1,19,3,0.3778414531388507
436,2021-07-28,0,0,FLP338,FLIP,1,19,4,0.37174354990821223
457,2021-07-28,0,0,FLP354,FLIP,1,20,1,0.5495499286827394
458,2021-07-28,0,0,VVL126,Vavilov,1,20,2,0.25833778629571874
459,2021-07-28,0,0,FLP355,FLIP,1,20,3,0.38465149607323024
460,2021-07-28,0,0,FLP356,FLIP,1,20,4,0.40453178677952695
389,2021-07-28,0,0,FLP303,FLIP,1,17,5,0.2445686479308278
390,2021-07-28,0,0,FLP304,FLIP,1,17,6,0.408718505781986
391,2021-07-28,0,0,FLP305,FLIP,1,17,7,0.3303963874812376
392,2021-07-28,0,0,VVL111,Vavilov,1,17,8,0.25639016701292927
413,2021-07-28,0,0,VVL116,Vavilov,1,18,5,0.17243055208070526
414,2021-07-28,1,2.1198492433416473e-4,FLP321,FLIP,1,18,6,0.4166547231315839
415,2021-07-28,0,0,VVL117,Vavilov,1,18,7,0.33143975495416056
416,2021-07-28,0,0,FLP322,FLIP,1,18,8,0.3265110857487341
437,2021-07-28,0,0,FLP339,FLIP,1,19,5,0.38902701490412295
438,2021-07-28,0,0,FLP340,FLIP,1,19,6,0.3950321743593906
439,2021-07-28,0,0,FLP341,FLIP,1,19,7,0.26342213255266067
440,2021-07-28,0,0,FLP342,FLIP,1,19,8,0.31652788078559213
461,2021-07-28,0,0,FLP357,FLIP,1,20,5,0.3240798739229391
462,2021-07-28,0,0,FLP358,FLIP,1,20,6,0.4482538523115357
463,2021-07-28,0,0,FLP359,FLIP,1,20,7,0.41085492489320913
464,2021-07-28,0,0,FLP360,FLIP,1,20,8,0.3039743483335987
393,2021-07-28,0,0,FLP306,FLIP,1,17,9,0.4091590387149978
394,2021-07-28,0,0,FLP307,FLIP,1,17,10,0.24459514615236236
395,2021-07-28,0,0,VVL112,Vavilov,1,17,11,0.28757857375909546
396,2021-07-28,0,0,FLP308,FLIP,1,17,12,0.3588157300770433
417,2021-07-28,0,0,FLP323,FLIP,1,18,9,0.3938563157787948
418,2021-07-28,0,0,FLP324,FLIP,1,18,10,0.40604880996238
419,2021-07-28,0,0,FLP325,FLIP,1,18,11,0.3329402167485545
420,2021-07-28,0,0,FLP326,FLIP,1,18,12,0.35208849408495924
441,2021-07-28,0,0,VVL122,Vavilov,1,19,9,0.3544402112461506
442,2021-07-28,0,0,VVL123,Vavilov,1,19,10,0.23588054354518695
443,2021-07-28,0,0,VVL124,Vavilov,1,19,11,0.2854024073155705
444,2021-07-28,0,0,FLP343,FLIP,1,19,12,0.5315973835930814
465,2021-07-28,0,0,VVL127,Vavilov,1,20,9,0.3623035584865285
466,2021-07-28,1,5.167132530645264e-4,FLP361,FLIP,1,20,10,0.4272142644131024
467,2021-07-28,0,0,FLP362,FLIP,1,20,11,0.4251308417449483
468,2021-07-28,0,0,FLP363,FLIP,1,20,12,0.3965061379322498
397,2021-07-28,0,0,VVL113,Vavilov,1,17,13,0.06706368642625608
398,2021-07-28,1,1.8548680879239412e-4,FLP309,FLIP,1,17,14,0.3579048537117931
399,2021-07-28,11,0.00268624884523234,FLP310,FLIP,1,17,15,0.2304848431852141
400,2021-07-28,8,0.00314334211869946,FLP051,FLIP,1,17,16,0.2554362310376854
421,2021-07-28,5,0.00110629632386892,FLP327,FLIP,1,18,13,0.324228926419071
422,2021-07-28,6,0.00156338881696446,FLP328,FLIP,1,18,14,0.3866189890221706
423,2021-07-28,11,0.00262993796752073,FLP329,FLIP,1,18,15,0.379792384699332
424,2021-07-28,6,0.00169256795167382,FLP330,FLIP,1,18,16,0.3209862065587803
445,2021-07-28,13,0.00350768944129536,VVL125,Vavilov,1,19,13,0.35641432875047463
446,2021-07-28,0,0,FLP344,FLIP,1,19,14,0.28688961999919715
447,2021-07-28,50,0.01253030221906268,FLP345,FLIP,1,19,15,0.39624446799459623
448,2021-07-28,16,0.00366336886837154,FLP346,FLIP,1,19,16,0.32031381418734106
469,2021-07-28,4,7.18762041225107e-4,FLP364,FLIP,1,20,13,0.42998332856346294
470,2021-07-28,0,0,FLP365,FLIP,1,20,14,0.3906235327515796
471,2021-07-28,11,0.00347788033454787,FLP366,FLIP,1,20,15,0.3737276042456117
472,2021-07-28,13,0.00324933318441407,VVL128,Vavilov,1,20,16,0.4422221946347336
401,2021-07-28,0,0,FLP311,FLIP,1,17,17,0.3155341974780465
402,2021-07-28,0,0,FLP312,FLIP,1,17,18,0.20139973277335285
403,2021-07-28,0,0,FLP313,FLIP,1,17,19,0.12760218579962906
404,2021-07-28,2,8.744378128784294e-4,FLP314,FLIP,1,17,20,0.32308950289308525
425,2021-07-28,0,0,FLP331,FLIP,1,18,17,0.3463748150665717
426,2021-07-28,0,0,FLP332,FLIP,1,18,18,0.18428850621741671
427,2021-07-28,0,0,FLP333,FLIP,1,18,19,0.31147996958326024
428,2021-07-28,0,0,VVL118,Vavilov,1,18,20,0.09475764020755342
449,2021-07-28,0,0,FLP082,FLIP,1,19,17,0.32138367988179856
450,2021-07-28,0,0,FLP347,FLIP,1,19,18,0.25326006459416045
451,2021-07-28,0,0,FLP348,FLIP,1,19,19,0.4012592564200099
452,2021-07-28,0,0,FLP349,FLIP,1,19,20,0.3031860262429458
473,2021-07-28,0,0,VVL129,Vavilov,1,20,17,0.30522638930110624
474,2021-07-28,0,0,FLP367,FLIP,1,20,18,0.3909878832976797
475,2021-07-28,0,0,FLP368,FLIP,1,20,19,0.25792375158424136
476,2021-07-28,0,0,FLP368,FLIP,1,20,20,0.41989413071418275
405,2021-07-28,0,0,FLP315,FLIP,1,17,21,0.47662682301965587
406,2021-07-28,0,0,FLP316,FLIP,1,17,22,0.3976124386813174
407,2021-07-28,0,0,FLP317,FLIP,1,17,23,0.377361172873537
408,2021-07-28,0,0,FLP318,FLIP,1,17,24,0.28013257350788673
429,2021-07-28,0,0,VVL119,Vavilov,1,18,21,0.34136665119654164
430,2021-07-28,0,0,VVL120,Vavilov,1,18,22,0.2829877568782346
432,2021-07-28,0,0,VVL121,Vavilov,1,18,24,0.38408178431023743
431,2021-07-28,0,0,FLP334,FLIP,1,18,23,0.33885594470614294
453,2021-07-28,0,0,FLP350,FLIP,1,19,21,0.345437440479787
454,2021-07-28,0,0,FLP351,FLIP,1,19,22,0.40224962744986376
455,2021-07-28,0,0,FLP352,FLIP,1,19,23,0.4991536236017158
456,2021-07-28,0,0,FLP353,FLIP,1,19,24,0.2744387681556501
477,2021-07-28,0,0,VVL130,Vavilov,1,20,21,0.25558528353381726
478,2021-07-28,0,0,FLP369,FLIP,1,20,22,0.396284215326898
479,2021-07-28,0,0,FLP370,FLIP,1,20,23,0.27597566500465404
480,2021-07-28,0,0,VVL131,Vavilov,1,20,24,0.31536858359345554
481,2021-07-28,0,0,VVL132,Vavilov,1,21,1,0.2790958305903474
482,2021-07-28,0,0,FLP371,FLIP,1,21,2,0.2937360979881867
483,2021-07-28,0,0,FLP372,FLIP,1,21,3,0.33718655674946624
484,2021-07-28,0,0,VVL133,Vavilov,1,21,4,0.22630806101583056
505,2021-07-28,0,0,FLP388,FLIP,1,22,1,0.41284891606368407
506,2021-07-28,0,0,VVL137,Vavilov,1,22,2,0.31405692162749527
507,2021-07-28,0,0,FLP389,FLIP,1,22,3,0.35790816598948494
508,2021-07-28,0,0,VVL138,Vavilov,1,22,4,0.19693147016708923
